id,name,name_zh,open_status,introduction,open_time,zipcode,distric,address,tel,fax,email,months,nlat,elong,official_site,facebook,ticket,remind,staytime,modified,url,target,service,friendly,images,files,links,cat2,cat3,cat4,cat5,cat6,category_id,category_name,distance(km)
2194,圓山自然景觀公園,,1,"圓山自然景觀公園原為兒童育樂中心，於2014年關閉後經整建改名圓山自然景觀公園，目前該公園仍保留摩天輪及旋轉木馬，讓兒童育樂中心的回憶永遠存在民眾心中。

(資料來源:公園走透透 臺北新花漾)",,104,中山區,104 臺北市中山區玉門街33號,+886-2-25850192,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.074992503671734,121.522296667099,,,,"*圓山自然景觀公園大草坪區 : 全天候開放
*山區部份 : 每周一至日 上午8時~下午17時",,2024-03-28 10:41:53 +08:00,https://www.travel.taipei/zh-tw/attraction/details/2194,"[{'id': 61, 'name': '親子共學'}, {'id': 66, 'name': '健行族'}]",[],[],"[{'src': 'https://www.travel.taipei/image/182777', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182769', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182770', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182771', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182772', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182773', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182774', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182775', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/182776', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,16,戶外踏青,3.06
270,基隆河河濱自行車道,,1,"從左岸的林安泰疏散門進入河濱自行車道，遊客可以看見記錄著基隆河緣起、整治故事的解說牌，讓民眾在運動休閒之餘，還能了解基隆河長長的歷史故事。

大佳河濱公園是屬河床填土後的新生地，放眼望去盡是綠野草皮，靠西之地建設成都會型綠化公園，其中以中山橋到大直橋間段的親水公園最具特色，地標「希望之泉」的噴泉設計，高達25層樓高的扇形噴泉水幕，精采的水舞、夜晚亮麗的五彩霓虹燈光，整個河濱之地瞬間成為繽紛亮麗，背景在圓山飯店古典輝煌的紅色建築陪襯下，景致格外好看、令人難忘，可以說是市區閤家老少、戀愛男女朋友約會的最佳去處。

遊客若是從右岸的美堤疏散門進入，也同樣可以看見堤防壁上用圖案細說基隆河的歷史故事，同樣精彩耀眼，夜遊基隆河，更可看到眩麗的摩天輪及內湖科技園區夜景。",全天開放,104,中山區,104 臺北市中山區林安泰疏散門,+886-2-27258149,,,"07,02,08,03,09,04,10,05,11,06",25.07301,121.52956,https://heo.gov.taipei/cp.aspx?n=E8DE4F6D074A4ADD,,,"1.長度：左岸22.2公里，右岸20.6公里。

2.騎乘時間：左岸約90分鐘，右岸約80分鐘，大直橋、麥帥一橋、彩虹橋、成功橋可銜接兩岸。",,2024-03-28 11:20:00 +08:00,https://www.travel.taipei/zh-tw/attraction/details/270,"[{'id': 63, 'name': '單車族'}]","[{'id': 146, 'name': '公廁'}]",[],"[{'src': 'https://www.travel.taipei/image/65476', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}",,,,12,單車遊蹤,3.07
390,古亭河濱公園,,1,"※於114年8月23日至115年3月20日進行「古亭河濱公園兒 童遊戲場暨周邊設施整建工程」。施工期間，工區內之自行車道及人 行道將暫時封閉，請市民朋友留意交通指引，提前改道，詳參官網

古亭河濱公園位於永福橋至中正橋間，公園面積約27.3公頃，綠地廣闊。單車從思源街沿著自來水博物館方向騎到底就可進入園區內，斜坡道種植灌木排列出「古亭河濱公園」字樣別具巧思。

夏日午后，避開烈日，來這裡吹吹風，公園內有網球場、籃球場、溜冰場等一應俱全的運動設施供大家使用。喜愛來此地打球的球友都知道，這裡有兩座網球場比鄰而建，共享綠蔭，運動時不必在烈日下曝曬，最適合用來比賽。

永福橋下有攀岩練習場和兒童遊樂設施，滑梯下鋪著厚厚的保護軟墊，可見市府的貼心設計。攀岩壁面高約三米，適合孩子們來此攀爬，訓練體力。夏日帶著孩子到這裡避暑、遊戲是很不錯的選擇。

公園的自行車道燈光、規劃都相當完善，尤其是夏日夜晚，更是許多人選擇夜騎的好地點。

於冬春之際，古亭河濱公園種植著大面積的絕美花海，彷彿像一張夢幻的花毯降臨至公園內，更設置許多以「愛」為主題的裝置藝術供遊客們拍攝美照。

111年古亭河濱公園內新增了「古亭狗活動區」，佔地面積703平方公尺，園區設施包含安全圍籬與出入口雙道門加強安全防護，還有多種基本設施，非常適合大家帶著自己的毛小孩一同來放風玩樂。",,100,中正區,100 臺北市中正區永福橋至中正橋間,+886-2-27258149,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.019817648473204,121.52138739824296,https://heo.gov.taipei/News_Content.aspx?n=E65DBD99C91AEAC4&sms=3A0FD6D3764BFBA7&s=32A53CBA0EEBE107,,,,,2025-10-03 17:02:23 +08:00,https://www.travel.taipei/zh-tw/attraction/details/390,[],[],[],"[{'src': 'https://www.travel.taipei/image/325901', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325902', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325903', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325904', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325905', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325906', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325899', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325900', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}",,,,12,單車遊蹤,3.13
219,臺北市客家文化主題公園,,1,"臺北市客家文化主題公園占地約4.03公頃，公園座落於汀州路與師大路的精華地段，蘊藏豐富自然生態及人文內涵，為市民認識客家文化的據點與休憩場所，並提供臺北都會客家群聚交流、展現生活記憶之處。

園區內有「客家文化中心」、「音樂戲劇中心」、「客庄生活館」等3棟館舍。室內提供藝術創作空間、主題展覽、音樂戲劇展演、多樣化課程、親子活動、特色咖啡廳、客家美食(特色餐廳)等多元服務；戶外設置福德祠、敬字亭、茶山水田、生態溝渠、水車、農村體驗區等設施，園區也栽培多樣客家時令農作物，推廣有機農特產品與食農教育。

園區內連結河濱的跨堤平臺，擁有舒適的人行步道及自行車道，係串聯客家文化主題公園、臺大水源校區、河濱綠地、公館商圈與寶藏巖共生藝棧，打造公館水岸新世界的親水觀光軸帶！讓民眾暢遊在人文、休閒與觀光的親水環境。",週二至週日9:00 - 18:00，週一休館(其他休館日請參照館方公告),100,中正區,100 臺北市中正區汀州路三段2號,+886-2-23691198,+886-2-23697660,,"01,07,02,08,03,09,04,10,05,11,06,12",25.02026,121.52535,https://ssl.thcp.org.tw/,https://www.facebook.com/TaipeiHakkaPark/,,,,2025-10-31 14:19:29 +08:00,https://www.travel.taipei/zh-tw/attraction/details/219,"[{'id': 61, 'name': '親子共學'}, {'id': 62, 'name': '校外教學'}, {'id': 63, 'name': '單車族'}, {'id': 66, 'name': '健行族'}]",[],"[{'id': 392, 'name': '無障礙友善服務'}]",[],[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}","{'id': 25, 'name': '無障礙旅遊推薦景點'}",,,15,藝文館所,3.16
208,馬場町河濱公園,,1,"騎著鐵馬，沿著新店溪，穿過溪流兩岸參差高樓護持的一片綠草如茵，行經馬場町自行車道後，就可以轉進「馬場町河濱公園」，這個位於新店溪畔、與青年公園為鄰的園區。

「馬場町河濱公園」原為軍用地，後來臺北市政府透過多方交涉，和附近的華江雁鴨公園，以及中正河濱公園連成一氣，為萬華區提供一大片休憩遊園的好去處。

馬場町的清晨，有股清新的美。河岸邊長長的階梯，是個適合坐著觀看日出的看台，視野寬闊，溪中倒影可見；天氣好的時候，可見到朝陽從遠方101大樓旁慢慢升起的模樣，偶而從雲間透出的陽光灑落新店溪，只見河面閃亮著一片金黃，煞是美麗。

馬場町河濱公園內聳立著一塚土丘，土丘前的碑文寫著：「一九五Ｏ年代為追求社會正義及政治改革之熱血志士，在戒嚴時期被逮捕，並在這馬場町土丘附近槍決死亡。現為追思死者並紀念這歷史事蹟，特為保存馬場町刑場土丘，追悼千萬個在臺灣犧牲的英魂，並供後來者憑弔及瞻仰。」",開放空間,108,萬華區,108 臺北市萬華區水源路及青年路口,+886-2-27258149,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.01886,121.50391,https://heo.gov.taipei/News_Content.aspx?n=E65DBD99C91AEAC4&sms=3A0FD6D3764BFBA7&s=C003DDE0F94AECC4,,,位置：新店溪1號疏散門堤外左右兩側,,2025-04-28 13:55:06 +08:00,https://www.travel.taipei/zh-tw/attraction/details/208,"[{'id': 61, 'name': '親子共學'}, {'id': 62, 'name': '校外教學'}]",[],[],"[{'src': 'https://www.travel.taipei/image/64549', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64550', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64547', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64548', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}",,,,13,歷史建築,3.47
177,五指山系_劍潭山親山步道,,1,"劍潭山海拔153公尺，位於臺北市士林區圓山風景區，是圓山飯店後山的北稜，也是臺北市最接近市中心的小山，沿著稜脊步道緩緩前行可抵達其他山岳，走起來幾乎是輕鬆自在，在交通便捷上佔有極大之優勢。

劍潭山親山步道
登山口位於中山北路四段公車劍潭站旁，這裡曾是軍事管制區與保安林地，因此自然林相與生態植物保存的相當完整；步道兩旁許多人工栽種植被與經濟植物，讓步道充滿盎然的綠色魅力。

這條步道已成為市民晨運健身的場所，如位於稜線上「老地方」，就是大家熟知的健身據點。步道沿途可以欣賞圓山飯店、基隆河河濱公園等景致，步道盡頭為大直的通北街165巷、北安路口處，是一條坡緩易行的郊山步道。

劍潭山越到夜晚景越美
劍潭山親山步道夜景的人氣指數向來高居不下，當然自有其獨特之處，於制高點欣賞繁華的市景燈火夜色，不時還有飛機低空略過星空，總讓山友為之興奮、津津樂道，結合士林夜市美食小吃同遊，來到這裡夜間探路健走的民眾甚至比白天、晨間來的更多，這也是其越夜越美麗、熱鬧的原因吧！

台北之心　坐擁山林
爬山真的一點也不難，尤其是從劍潭山入門。由捷運劍潭站出發，輕輕鬆鬆就能找到登山口；若是公車族，劍潭公車站旁就是入口處，拾級而上即能通達綠意山林。沿途放眼望去，步道兩旁盡是休憩空地或涼亭，走走停停，不一會兒就完成步道初體驗。

劍潭山是最接近市中心的小山，而你對它一定不陌生。無論是搭乘捷運淡水線往淡水方向，或是由高速公路進入台北市區，瞥見富麗堂皇的圓山飯店所在的山頭，那一片青翠連綿的山巒就是劍潭山。

由於這一帶以前是軍事管制區和保安林地，所以自然林相得以保持，密林遍佈整個步道。樹木不受人為干擾，恣意展放他們最美麗的姿態，棲息其間的物種也能悠遊自得。抬頭仰望，說不定就能看到松鼠跳躍林間，還有披著五色彩衣的五色鳥、翠綠小巧的綠繡眼也是這裡常見的鳥類。雖然軍事管制解除之後，原始山林因為人為開發起了變化，步道兩旁多見人工種植的園藝植物或經濟植物，綠意盎然的山徑步道魅力猶存。

現在的劍潭山已成為臺北市民晨間健身運動的重要場地之一，稜線上的「老地方」是大家熟悉的健身據點。沿途各式各樣的早覺會、山友會、羽球社羅列步道兩旁，數量驚人蔚為奇觀，儼然是一座設於山間的都市型公園，又像是民眾的「戶外客廳」，銀髮族把這裡當作KTV俱樂部，有人在這忘情高歌唱卡拉OK，還有人打起麻將，當然聊天、泡茶更不在話下。「親民」之後的劍潭山可是熱鬧得不得了。

與天齊高　坐收美景
在歌聲簇擁中往前行是難忘的登山經驗，和步道上不絕於耳的蟬鳴聲相較，不知會是東軍勝出，還是西軍技高一籌？先撇開如此的奇觀不談，別忘了登高遠望四周的好風景。登劍潭山讓人津津樂道之處，其一是可以站在山上迎風觀賞飛機起降。

往實踐大學方向，有處山友稱之為「觀機坪」的觀景區，視野開闊幾無遮蔽物，絕對讓你過個過癮。如果往接近山頂的木棧道去，景觀可就更豐富。映入眼簾的視覺焦點是造型特殊的大直橋和醒目的台北101高樓。大佳河濱公園全景在此一覽無遺，基隆河截彎取直之後形成的河濱公園綠地、每逢整點固定噴水半小時的「希望噴泉」、臺北市首座釣竿式斜張橋「大直橋」，還有每年龍舟競賽的司令台和周邊廣場，駐足觀景瞬間心曠神怡。

當然，無論白天夜晚都是世人注目焦點的圓山大飯店，也是不可錯過的賞景好據點。這裡的夜景人氣指數一直高居不下，自有其獨特之處。站在後山山丘向前望可遠眺臺北市區，往左方眺望河濱公園噴泉和綠色河堤，向右隱約可見基隆河波光粼粼，還有更遠處的觀音山。同時欣賞繁華的市景燈火和朦朧靜謐的夜色，若是恰好有飛機掠過星空，那可是別處沒得比的私房景觀。

走趟短短的路程，就能一飽如此炫目的豐富美景，你怎麼還捨得待在家中？",開放空間,104,中山區,104 臺北市中山區中山北路四段71巷2弄69號(公車劍潭站旁),+886-2-27593001,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.07912852335664,121.52493998408316,,,,"1.步道長度：登山步道約2.74公里，全線約3.3公里
2.海拔高度：198公尺
3.步行時間：約需1小時24分鐘",,2024-10-09 16:36:03 +08:00,https://www.travel.taipei/zh-tw/attraction/details/177,"[{'id': 61, 'name': '親子共學'}, {'id': 62, 'name': '校外教學'}, {'id': 66, 'name': '健行族'}]",[],[],"[{'src': 'https://www.travel.taipei/image/325828', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325819', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325820', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325821', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325822', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325823', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325824', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325825', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325826', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/325827', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 19, 'name': '親子共遊'}",,,,,16,戶外踏青,3.56
3680,嘉禾新村,,1,"凝聚不同時代建築特色的聯勤眷村－嘉禾新村

嘉禾新村的前身是聯勤通信修理廠，1956年後原廠房改為眷舍，正式改制為眷村。隨著時代變遷，空間功能不斷轉換，曾是休閒、軍事設施，轉作住家居所，如今成為傳續眷村精神的文化場域。",,100,中正區,100 臺北市中正區永春街131巷1號,+886-2-23652530,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.01575376064181,121.52717828750608,https://homevillage.taipei/,,,"※提供口述影像語音導覽, 協助視障者的專業服務人員",,2025-04-28 10:52:45 +08:00,https://www.travel.taipei/zh-tw/attraction/details/3680,[],[],"[{'id': 392, 'name': '無障礙友善服務'}]","[{'src': 'https://www.travel.taipei/image/374131', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 19, 'name': '親子共遊'}","{'id': 25, 'name': '無障礙旅遊推薦景點'}",,,,16,戶外踏青,3.7
251,大佳河濱公園,,1,"大佳河濱公園位於中山區中山橋和大直橋之間，是基隆河截彎取直後，經市政府開發建設而成的都會型綠化公園。面積廣大，進入園區映入眼簾的就是一大片一望無際的廣闊草園，還可以遙望美麗華的摩天輪，景色優美。

公園內有五大遊戲區及出租腳踏車區，皆具不同特色。雙道滑索區設置了單點式及座椅式的滑索，可以讓孩子們體驗不同的樂趣；共融式沙坑區內有溜滑梯、攀爬設施、沙坑，還有遮陽區可讓家長休息；山丘溜滑梯遊戲區有8道磨石溜滑梯、攀爬網及拉繩，不用怕玩不到溜滑梯；鞦韆及章魚海豚地景區，5座特色鞦韆，還有大型章魚地景、平衡木、球狀躲藏區等多樣遊樂設備；兒童戲水區開放時間為每年6~9月，設有大型圓圈、圓柱、巨型花朵等噴水設施，可愛又好玩，還有有一座大型噴水水景，中央水柱最高高達75公尺，利用水景高低強弱的視覺變化，展現其律動的特色。

園內還有運動公園，有籃、網、羽、槌球場等運動設施，以及環繞園區數公里長的自行車道(園內提供自行車出租)。大佳河濱公園由於場地寬闊、停車方便、環境優美，例假日除了有許多民眾在此嬉戲運動之外，也不定期舉辦各項大型活動，展現臺北市都會活力朝氣的一面。",開放空間,104,中山區,104 臺北市中山區基隆河中山橋和大直橋之間,+886-2-27126390,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.07464,121.54089,https://heo.gov.taipei/News_Content.aspx?n=E65DBD99C91AEAC4&sms=3A0FD6D3764BFBA7&s=0A0218A08C6748A8,,,,,2025-04-29 16:09:45 +08:00,https://www.travel.taipei/zh-tw/attraction/details/251,"[{'id': 61, 'name': '親子共學'}, {'id': 62, 'name': '校外教學'}, {'id': 63, 'name': '單車族'}]",[],[],"[{'src': 'https://www.travel.taipei/image/222421', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222422', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222423', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222424', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222425', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222426', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222417', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222418', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/222420', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}",,,,12,單車遊蹤,3.83
411,敦安公園,,1,"敦安公園成立於民國70年，並於民國90年改造。位於大安區敦煌里，公園面積2820平方公尺。

敦安公園四周均為住宅區，並有正聲兒童才藝班及幼苗幼稚園，公園早晨有氧氣功及有氧韻律體操等晨間社團，下午則是鄰近幼稚園兒童使用率較高，敦煌里辦公處除睦鄰互助聯誼活動之外，並結合社區資源不定期在公園內辦理各項活動。

公園中有氣派凜然的涼亭，使敦安公園中有畫龍點睛之妙。此外，公園小徑旁的石雕也讓公園充滿了古樸的意境。溜冰場及兒童遊戲區上茂密的大樹，為在此活動的居民提供最好的遮陰效果。如此舒適美麗的活動空間，讓公園在下午時分變為熱鬧非凡的遊憩、散步場所。

休憩設施：涼亭。
遊樂設施：搖搖樂、滑梯、鞦韆、攀登架。
運動設施：高低槓、溜冰場。

(資料來源：臺北市政府民政局)",全天開放,106,大安區,106 臺北市大安區信義路四段265巷12弄,+886-2-23511711#9302,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.03449,121.55382,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=248,,,,,2025-05-03 14:08:06 +08:00,https://www.travel.taipei/zh-tw/attraction/details/411,[],[],[],"[{'src': 'https://www.travel.taipei/image/66016', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66017', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66019', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66020', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66023', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66024', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66025', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/66027', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 19, 'name': '親子共遊'}",,,,,16,戶外踏青,4.0
3800,量水室,,1,"量水室為方型磚造及鋼筋混凝土之建築，作為小觀音山蓄水池出水計量之用，其原始興建年代與設計，因檔案佚失無法得知，惟研究財產登記記錄，量水室建築應為1913年（民國2年）3月竣工，於民國66年公館淨水場完工後功成身退。建築採向下挖鑿以應功能之需，表面凹槽刻痕裝飾線條，牆角部分為紅磚外露表現，而量水室的窗戶及窗框為上方半圓拱形，下方方形的造型，此建築推估為臺北水道主工程竣工後新增建設，但仍可發現與相關建築設施有著整體規劃設計。

(資料來源:臺北自來水園區)

&nbsp;",,100,中正區,100 臺北市中正區思源街1號,+886-2-8369-5104,,,,25.0133312,121.5306056,https://waterpark.water.gov.taipei/cp.aspx?n=B050B835A17E0996,https://www.facebook.com/goodwatertaipei/,,,,2024-08-07 13:46:07 +08:00,https://www.travel.taipei/zh-tw/attraction/details/3800,[],[],[],[],[],[],"{'id': 16, 'name': '戶外踏青'}",,,,,13,歷史建築,4.06
116,新店溪河濱自行車道,,1,"這段由大稻埕碼頭沿著延平河濱公園所興建的自行車道，在遊騎之餘還可以走訪相鄰的文化古蹟，在動靜相宜的休閒活動中，既可強身還可陶醉於文化洗禮。周邊著名的文化觀光景點，如迪化街、霞海城隍廟、林柳新紀念偶戲博物館、酒泉街方向的臺北孔廟、保安宮等景點，從中體驗文化饗宴。

沿途景觀包括大稻埕碼頭咖啡廣場、唐山帆船造景、碼頭拱橋、淡水河遠眺等，還結合藍色公路航線，帶著腳踏車一起前進到關渡碼頭，甚至淡水漁人碼頭、八里左岸等，享受多樣之河濱遊憩樂趣。這段自行車道在華江橋之後便進入新店溪沿岸，橫跨新店溪的多座橋更可帶領您進入大漢溪沿岸的自行車道，因為周圍的建築物林立，更凸顯這片河畔公園的可貴，新店溪、大漢溪的沿岸景色，充滿「城市中的綠地」的感覺，這一長串的河濱公園，穿越了鶯歌、土城、板橋、中永和、新店，每年的10月到隔年3月，更可以欣賞遠道而來的雁鴨嬌客及保育候鳥，結合育樂、健身、美食等樂趣，讓整天的自行車騎乘活動充實而豐富。",開放空間,108,萬華區,108 臺北市萬華區華中二疏散門入口,+886-2-27258149,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.01641,121.4953,https://heo.gov.taipei/cp.aspx?n=8E899C3FE569479C,,,"1.長度：新店溪右岸8.5公里、新店溪左岸 + 大漢溪右岸約30公里、大漢溪左岸約16公里。
2.騎乘時間：新店溪右岸約30分鐘、新店溪左岸 + 大漢溪右岸約120分鐘、大漢溪左岸約65分鐘。",,2024-03-22 10:19:04 +08:00,https://www.travel.taipei/zh-tw/attraction/details/116,"[{'id': 61, 'name': '親子共學'}, {'id': 63, 'name': '單車族'}]","[{'id': 146, 'name': '公廁'}]",[],"[{'src': 'https://www.travel.taipei/image/64305', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64308', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64313', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/180737', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64294', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64297', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64300', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64302', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/64304', 'subject': '', 'ext': '.jpg'}]",[],[],"{'id': 16, 'name': '戶外踏青'}","{'id': 19, 'name': '親子共遊'}",,,,12,單車遊蹤,4.11
417,捷運北門站_台北鐵道局,,1,"捷運北門站為捷運松山線，位於塔城街，為一地下4層車站，長約171公尺、寬約32公尺，開挖深度約32公尺，設有3個出入口、2座通風井及2座無障礙電梯。

捷運松山線於設計時已將廣義的公共藝術，經由建築及景觀設計，植入代表地區文化及環境特色的藝術理念，透過色系、主題及副主題，創造出各種不同的風貌，呈現在大眾眼前。

【北門站】設計理念－承恩‧啟願－擷取人文精神意涵，呼應歷史軌跡。

(資料來源：臺北市政府捷運工程局中區工程處)",,103,大同區,103 臺北市大同區塔城街10號,+886-2-25363001,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.04954,121.51018,,,,,,2025-05-03 13:45:53 +08:00,https://www.travel.taipei/zh-tw/attraction/details/417,"[{'id': 61, 'name': '親子共學'}]",[],[],"[{'src': 'https://www.travel.taipei/image/89269', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89270', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89265', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89266', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89267', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/89268', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,18,公共藝術,0.71
2166,6號彩虹 / Rainbow Six,,1,108年5月17日，臺灣成為亞洲第一個同志可合法結婚的國家，臺北市在多方單位努力下，在同年的9月25日於西門町捷運站6號出口處劃設了「6號彩虹 / Rainbow Six」彩虹地景，象徵臺北市在尊重人權、提倡性平及性別友善的積極與努力，也讓這個新的彩虹地景成為臺北市熱門的打卡景點。,開放空間,108,萬華區,108 臺北市萬華區漢中街 (西門町捷運站6號出口),+886-2-27208889,,,"01,07,02,08,03,09,04,10,05,11,06,12",25.04270275990712,121.50760285556316,,,,,,2025-10-02 17:54:28 +08:00,https://www.travel.taipei/zh-tw/attraction/details/2166,[],[],[],"[{'src': 'https://www.travel.taipei/image/569717', 'subject': '', 'ext': '.jpg'}, {'src': 'https://www.travel.taipei/image/569721', 'subject': '', 'ext': '.jpg'}]",[],[],,,,,,18,公共藝術,1.1
